,id,DepthTimestamp,DepthPath,RGBTimestamp,RGBPath
3720,1315245071,994195,D:/NYU Data/nyu_depth_v2_raw/bedroom_0078/d-1315245071.994195-157365368.pgm,982364,D:\NYU Data\nyu_depth_v2_raw\bedroom_0078\r-1315245071.982364-156046189.ppm
3721,1315245072,980782,D:/NYU Data/nyu_depth_v2_raw/bedroom_0078/d-1315245072.980782-215427863.pgm,974678,D:\NYU Data\nyu_depth_v2_raw\bedroom_0078\r-1315245072.974678-216054814.ppm
3722,1315245073,962067,D:/NYU Data/nyu_depth_v2_raw/bedroom_0078/d-1315245073.962067-275492513.pgm,980611,D:\NYU Data\nyu_depth_v2_raw\bedroom_0078\r-1315245073.980611-276063439.ppm
3723,1315245074,974061,D:/NYU Data/nyu_depth_v2_raw/bedroom_0078/d-1315245074.974061-335557163.pgm,981288,D:\NYU Data\nyu_depth_v2_raw\bedroom_0078\r-1315245074.981288-336072064.ppm
3724,1315245075,606710,D:/NYU Data/nyu_depth_v2_raw/bedroom_0078/d-1315245075.606710-369593798.pgm,747907,D:\NYU Data\nyu_depth_v2_raw\bedroom_0078\r-1315245075.747907-378078102.ppm
3725,1315245076,983016,D:/NYU Data/nyu_depth_v2_raw/bedroom_0078/d-1315245076.983016-455686463.pgm,977274,D:\NYU Data\nyu_depth_v2_raw\bedroom_0078\r-1315245076.977274-456089314.ppm
3726,1315245077,999827,D:/NYU Data/nyu_depth_v2_raw/bedroom_0078/d-1315245077.999827-517753268.pgm,967538,D:\NYU Data\nyu_depth_v2_raw\bedroom_0078\r-1315245077.967538-516097939.ppm
3727,1315245078,980233,D:/NYU Data/nyu_depth_v2_raw/bedroom_0078/d-1315245078.980233-575815763.pgm,975357,D:\NYU Data\nyu_depth_v2_raw\bedroom_0078\r-1315245078.975357-576106564.ppm
3728,1315245079,988597,D:/NYU Data/nyu_depth_v2_raw/bedroom_0078/d-1315245079.988597-635880413.pgm,983190,D:\NYU Data\nyu_depth_v2_raw\bedroom_0078\r-1315245079.983190-636115189.ppm
3729,1315245080,950880,D:/NYU Data/nyu_depth_v2_raw/bedroom_0078/d-1315245080.950880-693942908.pgm,994577,D:\NYU Data\nyu_depth_v2_raw\bedroom_0078\r-1315245080.994577-696123814.ppm
3730,1315245081,988087,D:/NYU Data/nyu_depth_v2_raw/bedroom_0078/d-1315245081.988087-756009713.pgm,983083,D:\NYU Data\nyu_depth_v2_raw\bedroom_0078\r-1315245081.983083-756132439.ppm
3731,1315245082,980209,D:/NYU Data/nyu_depth_v2_raw/bedroom_0078/d-1315245082.980209-816074363.pgm,975285,D:\NYU Data\nyu_depth_v2_raw\bedroom_0078\r-1315245082.975285-816141064.ppm
3732,1315245083,988265,D:/NYU Data/nyu_depth_v2_raw/bedroom_0078/d-1315245083.988265-876139013.pgm,982970,D:\NYU Data\nyu_depth_v2_raw\bedroom_0078\r-1315245083.982970-876149689.ppm
3733,1315245084,948183,D:/NYU Data/nyu_depth_v2_raw/bedroom_0078/d-1315245084.948183-934201508.pgm,977239,D:\NYU Data\nyu_depth_v2_raw\bedroom_0078\r-1315245084.977239-936158314.ppm
3734,1315245085,997424,D:/NYU Data/nyu_depth_v2_raw/bedroom_0078/d-1315245085.997424-996268313.pgm,992120,D:\NYU Data\nyu_depth_v2_raw\bedroom_0078\r-1315245085.992120-996166939.ppm
3735,1315245086,948298,D:/NYU Data/nyu_depth_v2_raw/bedroom_0078/d-1315245086.948298-1054330808.pgm,974881,D:\NYU Data\nyu_depth_v2_raw\bedroom_0078\r-1315245086.974881-1056175564.ppm
3736,1315245087,890249,D:/NYU Data/nyu_depth_v2_raw/bedroom_0078/d-1315245087.890249-1110391148.pgm,905891,D:\NYU Data\nyu_depth_v2_raw\bedroom_0078\r-1315245087.905891-1112183614.ppm
3737,1315245088,986537,D:/NYU Data/nyu_depth_v2_raw/bedroom_0078/d-1315245088.986537-1176462263.pgm,968802,D:\NYU Data\nyu_depth_v2_raw\bedroom_0078\r-1315245088.968802-1176192814.ppm
3738,1315245089,987907,D:/NYU Data/nyu_depth_v2_raw/bedroom_0078/d-1315245089.987907-1236526913.pgm,982629,D:\NYU Data\nyu_depth_v2_raw\bedroom_0078\r-1315245089.982629-1236201439.ppm
3739,1315245090,999498,D:/NYU Data/nyu_depth_v2_raw/bedroom_0078/d-1315245090.999498-1292587253.pgm,993202,D:\NYU Data\nyu_depth_v2_raw\bedroom_0078\r-1315245090.993202-1292209489.ppm
3740,1315245091,995969,D:/NYU Data/nyu_depth_v2_raw/bedroom_0078/d-1315245091.995969-1356656213.pgm,975548,D:\NYU Data\nyu_depth_v2_raw\bedroom_0078\r-1315245091.975548-1356218689.ppm
3741,1315245092,989070,D:/NYU Data/nyu_depth_v2_raw/bedroom_0078/d-1315245092.989070-1416720863.pgm,975513,D:\NYU Data\nyu_depth_v2_raw\bedroom_0078\r-1315245092.975513-1416227314.ppm
3742,1315245093,979453,D:/NYU Data/nyu_depth_v2_raw/bedroom_0078/d-1315245093.979453-1474783358.pgm,988300,D:\NYU Data\nyu_depth_v2_raw\bedroom_0078\r-1315245093.988300-1476235939.ppm
3743,1315245094,994807,D:/NYU Data/nyu_depth_v2_raw/bedroom_0078/d-1315245094.994807-1536850163.pgm,977361,D:\NYU Data\nyu_depth_v2_raw\bedroom_0078\r-1315245094.977361-1536244564.ppm
3744,1315245095,993097,D:/NYU Data/nyu_depth_v2_raw/bedroom_0078/d-1315245095.993097-1594912658.pgm,987405,D:\NYU Data\nyu_depth_v2_raw\bedroom_0078\r-1315245095.987405-1594252902.ppm
3745,1315245096,999667,D:/NYU Data/nyu_depth_v2_raw/bedroom_0078/d-1315245096.999667-1656979463.pgm,982228,D:\NYU Data\nyu_depth_v2_raw\bedroom_0078\r-1315245096.982228-1656261814.ppm
3746,1315245097,966384,D:/NYU Data/nyu_depth_v2_raw/bedroom_0078/d-1315245097.966384-1715041958.pgm,982483,D:\NYU Data\nyu_depth_v2_raw\bedroom_0078\r-1315245097.982483-1716270439.ppm
3747,1315245098,991640,D:/NYU Data/nyu_depth_v2_raw/bedroom_0078/d-1315245098.991640-1777108763.pgm,973273,D:\NYU Data\nyu_depth_v2_raw\bedroom_0078\r-1315245098.973273-1776279064.ppm
3748,1315245099,890977,D:/NYU Data/nyu_depth_v2_raw/bedroom_0078/d-1315245099.890977-1831166948.pgm,939088,D:\NYU Data\nyu_depth_v2_raw\bedroom_0078\r-1315245099.939088-1834287402.ppm
3749,1315245100,998596,D:/NYU Data/nyu_depth_v2_raw/bedroom_0078/d-1315245100.998596-1897238063.pgm,986452,D:\NYU Data\nyu_depth_v2_raw\bedroom_0078\r-1315245100.986452-1896296314.ppm
3750,1315245101,998523,D:/NYU Data/nyu_depth_v2_raw/bedroom_0078/d-1315245101.998523-1955300558.pgm,950255,D:\NYU Data\nyu_depth_v2_raw\bedroom_0078\r-1315245101.950255-1954304652.ppm
3751,1315245102,972412,D:/NYU Data/nyu_depth_v2_raw/bedroom_0078/d-1315245102.972412-2015365208.pgm,979771,D:\NYU Data\nyu_depth_v2_raw\bedroom_0078\r-1315245102.979771-2016313564.ppm
3752,1315245103,997403,D:/NYU Data/nyu_depth_v2_raw/bedroom_0078/d-1315245103.997403-2077432013.pgm,984202,D:\NYU Data\nyu_depth_v2_raw\bedroom_0078\r-1315245103.984202-2076322189.ppm
3753,1315245104,970551,D:/NYU Data/nyu_depth_v2_raw/bedroom_0078/d-1315245104.970551-2135494508.pgm,984827,D:\NYU Data\nyu_depth_v2_raw\bedroom_0078\r-1315245104.984827-2136330814.ppm
3754,1315245105,981552,D:/NYU Data/nyu_depth_v2_raw/bedroom_0078/d-1315245105.981552-2195559158.pgm,976751,D:\NYU Data\nyu_depth_v2_raw\bedroom_0078\r-1315245105.976751-2196339439.ppm
3755,1315187773,402672,D:/NYU Data/nyu_depth_v2_raw/bedroom_0078/d-1315245106.736554-2241608723.pgm,431952,D:\NYU Data\nyu_depth_v2_raw\bedroom_0079\r-1315187773.402672-3685861168.ppm
3756,1315187734,995741,D:/NYU Data/nyu_depth_v2_raw/bedroom_0079/d-1315187734.995741-1425659734.pgm,978110,D:\NYU Data\nyu_depth_v2_raw\bedroom_0079\r-1315187734.978110-1425536293.ppm
3757,1315187735,970242,D:/NYU Data/nyu_depth_v2_raw/bedroom_0079/d-1315187735.970242-1485724384.pgm,995690,D:\NYU Data\nyu_depth_v2_raw\bedroom_0079\r-1315187735.995690-1487545206.ppm
3758,1315187736,312418,D:/NYU Data/nyu_depth_v2_raw/bedroom_0079/d-1315187736.312418-1503743779.pgm,332986,D:\NYU Data\nyu_depth_v2_raw\bedroom_0079\r-1315187736.332986-1505547793.ppm
3759,1315187737,983483,D:/NYU Data/nyu_depth_v2_raw/bedroom_0079/d-1315187737.983483-1605853684.pgm,965570,D:\NYU Data\nyu_depth_v2_raw\bedroom_0079\r-1315187737.965570-1605562168.ppm
3760,1315187738,995836,D:/NYU Data/nyu_depth_v2_raw/bedroom_0079/d-1315187738.995836-1623873079.pgm,962354,D:\NYU Data\nyu_depth_v2_raw\bedroom_0079\r-1315187738.962354-1623564756.ppm
3761,1315187739,722540,D:/NYU Data/nyu_depth_v2_raw/bedroom_0079/d-1315187739.722540-1703959279.pgm,704860,D:\NYU Data\nyu_depth_v2_raw\bedroom_0079\r-1315187739.704860-1703576256.ppm
3762,1315187740,967464,D:/NYU Data/nyu_depth_v2_raw/bedroom_0079/d-1315187740.967464-1784045479.pgm,988130,D:\NYU Data\nyu_depth_v2_raw\bedroom_0079\r-1315187740.988130-1785588043.ppm
3763,1315187741,972643,D:/NYU Data/nyu_depth_v2_raw/bedroom_0079/d-1315187741.972643-1844110129.pgm,993145,D:\NYU Data\nyu_depth_v2_raw\bedroom_0079\r-1315187741.993145-1845596668.ppm
3764,1315187743,966452,D:/NYU Data/nyu_depth_v2_raw/bedroom_0079/d-1315187743.966452-1964239429.pgm,986779,D:\NYU Data\nyu_depth_v2_raw\bedroom_0079\r-1315187743.986779-1965613918.ppm
3765,1315187744,734408,D:/NYU Data/nyu_depth_v2_raw/bedroom_0079/d-1315187744.734408-2010288994.pgm,716414,D:\NYU Data\nyu_depth_v2_raw\bedroom_0079\r-1315187744.716414-2009620243.ppm
3766,1315187745,963024,D:/NYU Data/nyu_depth_v2_raw/bedroom_0079/d-1315187745.963024-2084368729.pgm,983145,D:\NYU Data\nyu_depth_v2_raw\bedroom_0079\r-1315187745.983145-2085631168.ppm
3767,1315187746,979883,D:/NYU Data/nyu_depth_v2_raw/bedroom_0079/d-1315187746.979883-2146435534.pgm,909616,D:\NYU Data\nyu_depth_v2_raw\bedroom_0079\r-1315187746.909616-2109634618.ppm
3768,1315187747,96067,D:/NYU Data/nyu_depth_v2_raw/bedroom_0079/d-1315187747.096067-2152441999.pgm,126497,D:\NYU Data\nyu_depth_v2_raw\bedroom_0079\r-1315187747.126497-2153640943.ppm
3769,1315187748,957164,D:/NYU Data/nyu_depth_v2_raw/bedroom_0079/d-1315187748.957164-2264562679.pgm,999187,D:\NYU Data\nyu_depth_v2_raw\bedroom_0079\r-1315187748.999187-2267657331.ppm
3770,1315187749,975308,D:/NYU Data/nyu_depth_v2_raw/bedroom_0079/d-1315187749.975308-2322625174.pgm,929892,D:\NYU Data\nyu_depth_v2_raw\bedroom_0079\r-1315187749.929892-2321665093.ppm
3771,1315187750,915880,D:/NYU Data/nyu_depth_v2_raw/bedroom_0079/d-1315187750.915880-2382689824.pgm,938421,D:\NYU Data\nyu_depth_v2_raw\bedroom_0079\r-1315187750.938421-2383674006.ppm
3772,1315187751,580410,D:/NYU Data/nyu_depth_v2_raw/bedroom_0079/d-1315187751.580410-2420730769.pgm,534132,D:\NYU Data\nyu_depth_v2_raw\bedroom_0079\r-1315187751.534132-2419679181.ppm
3773,1315187752,978641,D:/NYU Data/nyu_depth_v2_raw/bedroom_0079/d-1315187752.978641-2504821279.pgm,998530,D:\NYU Data\nyu_depth_v2_raw\bedroom_0079\r-1315187752.998530-2505691543.ppm
3774,1315187753,962645,D:/NYU Data/nyu_depth_v2_raw/bedroom_0079/d-1315187753.962645-2564885929.pgm,991315,D:\NYU Data\nyu_depth_v2_raw\bedroom_0079\r-1315187753.991315-2565700168.ppm
3775,1315187754,929734,D:/NYU Data/nyu_depth_v2_raw/bedroom_0079/d-1315187754.929734-2620946269.pgm,949912,D:\NYU Data\nyu_depth_v2_raw\bedroom_0079\r-1315187754.949912-2621708218.ppm
3776,1315187755,604447,D:/NYU Data/nyu_depth_v2_raw/bedroom_0079/d-1315187755.604447-2662991524.pgm,640342,D:\NYU Data\nyu_depth_v2_raw\bedroom_0079\r-1315187755.640342-2663714256.ppm
3777,1315187756,995396,D:/NYU Data/nyu_depth_v2_raw/bedroom_0079/d-1315187756.995396-2745079879.pgm,977952,D:\NYU Data\nyu_depth_v2_raw\bedroom_0079\r-1315187756.977952-2745726043.ppm
3778,1315187757,920884,D:/NYU Data/nyu_depth_v2_raw/bedroom_0079/d-1315187757.920884-2801140219.pgm,903234,D:\NYU Data\nyu_depth_v2_raw\bedroom_0079\r-1315187757.903234-2801734093.ppm
3779,1315187759,992831,D:/NYU Data/nyu_depth_v2_raw/bedroom_0079/d-1315187759.992831-2927275984.pgm,919827,D:\NYU Data\nyu_depth_v2_raw\bedroom_0079\r-1315187759.919827-2921751343.ppm
3780,1315187760,902149,D:/NYU Data/nyu_depth_v2_raw/bedroom_0079/d-1315187760.902149-2981334169.pgm,922010,D:\NYU Data\nyu_depth_v2_raw\bedroom_0079\r-1315187760.922010-2981759968.ppm
3781,1315187761,951512,D:/NYU Data/nyu_depth_v2_raw/bedroom_0079/d-1315187761.951512-3043400974.pgm,933304,D:\NYU Data\nyu_depth_v2_raw\bedroom_0079\r-1315187761.933304-3041768593.ppm
3782,1315187762,983158,D:/NYU Data/nyu_depth_v2_raw/bedroom_0079/d-1315187762.983158-3105467779.pgm,965166,D:\NYU Data\nyu_depth_v2_raw\bedroom_0079\r-1315187762.965166-3103777506.ppm
3783,1315187763,612063,D:/NYU Data/nyu_depth_v2_raw/bedroom_0079/d-1315187763.612063-3141506569.pgm,632051,D:\NYU Data\nyu_depth_v2_raw\bedroom_0079\r-1315187763.632051-3141782968.ppm
3784,1315187764,999556,D:/NYU Data/nyu_depth_v2_raw/bedroom_0079/d-1315187764.999556-3227599234.pgm,938507,D:\NYU Data\nyu_depth_v2_raw\bedroom_0079\r-1315187764.938507-3151784406.ppm
3785,1315187765,985316,D:/NYU Data/nyu_depth_v2_raw/bedroom_0079/d-1315187765.985316-3285661729.pgm,966095,D:\NYU Data\nyu_depth_v2_raw\bedroom_0079\r-1315187765.966095-3283803381.ppm
3786,1315187766,940074,D:/NYU Data/nyu_depth_v2_raw/bedroom_0079/d-1315187766.940074-3339719914.pgm,922785,D:\NYU Data\nyu_depth_v2_raw\bedroom_0079\r-1315187766.922785-3339811431.ppm
3787,1315187767,749891,D:/NYU Data/nyu_depth_v2_raw/bedroom_0079/d-1315187767.749891-3387771634.pgm,731534,D:\NYU Data\nyu_depth_v2_raw\bedroom_0079\r-1315187767.731534-3387818331.ppm
3788,1315187769,976054,D:/NYU Data/nyu_depth_v2_raw/bedroom_0079/d-1315187769.976054-3523918174.pgm,996051,D:\NYU Data\nyu_depth_v2_raw\bedroom_0079\r-1315187769.996051-3525838168.ppm
3789,1315187770,981048,D:/NYU Data/nyu_depth_v2_raw/bedroom_0079/d-1315187770.981048-3585984979.pgm,961623,D:\NYU Data\nyu_depth_v2_raw\bedroom_0079\r-1315187770.961623-3585846793.ppm
3790,1315187771,53756,D:/NYU Data/nyu_depth_v2_raw/bedroom_0079/d-1315187771.053756-3587987134.pgm,1670,D:\NYU Data\nyu_depth_v2_raw\bedroom_0079\r-1315187771.001670-3587847081.ppm
3791,1315187772,569055,D:/NYU Data/nyu_depth_v2_raw/bedroom_0079/d-1315187772.569055-3682088419.pgm,588891,D:\NYU Data\nyu_depth_v2_raw\bedroom_0079\r-1315187772.588891-3681860593.ppm
3792,1315187935,767969,D:/NYU Data/nyu_depth_v2_raw/bedroom_0079/d-1315187773.431952-3686092729.pgm,795478,D:\NYU Data\nyu_depth_v2_raw\bedroom_0080\r-1315187935.767969-588366018.ppm
3793,1315187887,770554,D:/NYU Data/nyu_depth_v2_raw/bedroom_0080/d-1315187887.770554-1993582112.pgm,791034,D:\NYU Data\nyu_depth_v2_raw\bedroom_0080\r-1315187887.791034-1994918164.ppm
3794,1315187888,822905,D:/NYU Data/nyu_depth_v2_raw/bedroom_0080/d-1315187888.822905-2065659692.pgm,973092,D:\NYU Data\nyu_depth_v2_raw\bedroom_0080\r-1315187888.973092-2070929089.ppm
3795,1315187889,987048,D:/NYU Data/nyu_depth_v2_raw/bedroom_0080/d-1315187889.987048-2135735117.pgm,969380,D:\NYU Data\nyu_depth_v2_raw\bedroom_0080\r-1315187889.969380-2134938289.ppm
3796,1315187890,988803,D:/NYU Data/nyu_depth_v2_raw/bedroom_0080/d-1315187890.988803-2193797612.pgm,956897,D:\NYU Data\nyu_depth_v2_raw\bedroom_0080\r-1315187890.956897-2192946626.ppm
3797,1315187891,960427,D:/NYU Data/nyu_depth_v2_raw/bedroom_0080/d-1315187891.960427-2249857952.pgm,928968,D:\NYU Data\nyu_depth_v2_raw\bedroom_0080\r-1315187891.928968-2248954676.ppm
3798,1315187893,985166,D:/NYU Data/nyu_depth_v2_raw/bedroom_0080/d-1315187893.985166-2375993717.pgm,967177,D:\NYU Data\nyu_depth_v2_raw\bedroom_0080\r-1315187893.967177-2374972789.ppm
3799,1315187894,906002,D:/NYU Data/nyu_depth_v2_raw/bedroom_0080/d-1315187894.906002-2432054057.pgm,926255,D:\NYU Data\nyu_depth_v2_raw\bedroom_0080\r-1315187894.926255-2432981126.ppm
3800,1315187895,997378,D:/NYU Data/nyu_depth_v2_raw/bedroom_0080/d-1315187895.997378-2490116552.pgm,914771,D:\NYU Data\nyu_depth_v2_raw\bedroom_0080\r-1315187895.914771-2488989176.ppm
3801,1315187897,985237,D:/NYU Data/nyu_depth_v2_raw/bedroom_0080/d-1315187897.985237-2616252317.pgm,967738,D:\NYU Data\nyu_depth_v2_raw\bedroom_0080\r-1315187897.967738-2615007289.ppm
3802,1315187898,681754,D:/NYU Data/nyu_depth_v2_raw/bedroom_0080/d-1315187898.681754-2658297572.pgm,700878,D:\NYU Data\nyu_depth_v2_raw\bedroom_0080\r-1315187898.700878-2659013614.ppm
3803,1315187899,953308,D:/NYU Data/nyu_depth_v2_raw/bedroom_0080/d-1315187899.953308-2734379462.pgm,972720,D:\NYU Data\nyu_depth_v2_raw\bedroom_0080\r-1315187899.972720-2735024539.ppm
3804,1315187900,689204,D:/NYU Data/nyu_depth_v2_raw/bedroom_0080/d-1315187900.689204-2774422562.pgm,759328,D:\NYU Data\nyu_depth_v2_raw\bedroom_0080\r-1315187900.759328-2783031439.ppm
3805,1315187901,977042,D:/NYU Data/nyu_depth_v2_raw/bedroom_0080/d-1315187901.977042-2854508762.pgm,996875,D:\NYU Data\nyu_depth_v2_raw\bedroom_0080\r-1315187901.996875-2857042076.ppm
3806,1315187902,871756,D:/NYU Data/nyu_depth_v2_raw/bedroom_0080/d-1315187902.871756-2908566947.pgm,892018,D:\NYU Data\nyu_depth_v2_raw\bedroom_0080\r-1315187902.892018-2911049839.ppm
3807,1315187903,968993,D:/NYU Data/nyu_depth_v2_raw/bedroom_0080/d-1315187903.968993-2974638062.pgm,988605,D:\NYU Data\nyu_depth_v2_raw\bedroom_0080\r-1315187903.988605-2975059039.ppm
3808,1315187904,422757,D:/NYU Data/nyu_depth_v2_raw/bedroom_0080/d-1315187904.422757-3002668232.pgm,308634,D:\NYU Data\nyu_depth_v2_raw\bedroom_0080\r-1315187904.308634-2995061914.ppm
3809,1315187905,985194,D:/NYU Data/nyu_depth_v2_raw/bedroom_0080/d-1315187905.985194-3094767362.pgm,967546,D:\NYU Data\nyu_depth_v2_raw\bedroom_0080\r-1315187905.967546-3095076289.ppm
3810,1315187906,959189,D:/NYU Data/nyu_depth_v2_raw/bedroom_0080/d-1315187906.959189-3154832012.pgm,978903,D:\NYU Data\nyu_depth_v2_raw\bedroom_0080\r-1315187906.978903-3155084914.ppm
3811,1315187907,424964,D:/NYU Data/nyu_depth_v2_raw/bedroom_0080/d-1315187907.424964-3178857872.pgm,509015,D:\NYU Data\nyu_depth_v2_raw\bedroom_0080\r-1315187907.509015-3187089514.ppm
3812,1315187908,850938,D:/NYU Data/nyu_depth_v2_raw/bedroom_0080/d-1315187908.850938-3266952692.pgm,870896,D:\NYU Data\nyu_depth_v2_raw\bedroom_0080\r-1315187908.870896-3269101301.ppm
3813,1315187909,987183,D:/NYU Data/nyu_depth_v2_raw/bedroom_0080/d-1315187909.987183-3335025962.pgm,970101,D:\NYU Data\nyu_depth_v2_raw\bedroom_0080\r-1315187909.970101-3335110789.ppm
3814,1315187910,921381,D:/NYU Data/nyu_depth_v2_raw/bedroom_0080/d-1315187910.921381-3389084147.pgm,862649,D:\NYU Data\nyu_depth_v2_raw\bedroom_0080\r-1315187910.862649-3389118551.ppm
3815,1315187911,969812,D:/NYU Data/nyu_depth_v2_raw/bedroom_0080/d-1315187911.969812-3455155262.pgm,988966,D:\NYU Data\nyu_depth_v2_raw\bedroom_0080\r-1315187911.988966-3455128039.ppm
3816,1315187912,612356,D:/NYU Data/nyu_depth_v2_raw/bedroom_0080/d-1315187912.612356-3487189742.pgm,582927,D:\NYU Data\nyu_depth_v2_raw\bedroom_0080\r-1315187912.582927-3487132639.ppm
3817,1315187913,960273,D:/NYU Data/nyu_depth_v2_raw/bedroom_0080/d-1315187913.960273-3573282407.pgm,943091,D:\NYU Data\nyu_depth_v2_raw\bedroom_0080\r-1315187913.943091-3573145001.ppm
3818,1315187914,990459,D:/NYU Data/nyu_depth_v2_raw/bedroom_0080/d-1315187914.990459-3617329817.pgm,973775,D:\NYU Data\nyu_depth_v2_raw\bedroom_0080\r-1315187914.973775-3617151326.ppm
3819,1315187915,969922,D:/NYU Data/nyu_depth_v2_raw/bedroom_0080/d-1315187915.969922-3693411707.pgm,991752,D:\NYU Data\nyu_depth_v2_raw\bedroom_0080\r-1315187915.991752-3693162251.ppm
3820,1315187916,252907,D:/NYU Data/nyu_depth_v2_raw/bedroom_0080/d-1315187916.252907-3707426792.pgm,216920,D:\NYU Data\nyu_depth_v2_raw\bedroom_0080\r-1315187916.216920-3707164264.ppm
3821,1315187917,969804,D:/NYU Data/nyu_depth_v2_raw/bedroom_0080/d-1315187917.969804-3813541007.pgm,952873,D:\NYU Data\nyu_depth_v2_raw\bedroom_0080\r-1315187917.952873-3813179501.ppm
3822,1315187918,926497,D:/NYU Data/nyu_depth_v2_raw/bedroom_0080/d-1315187918.926497-3871603502.pgm,967793,D:\NYU Data\nyu_depth_v2_raw\bedroom_0080\r-1315187918.967793-3873188126.ppm
3823,1315187919,840671,D:/NYU Data/nyu_depth_v2_raw/bedroom_0080/d-1315187919.840671-3923659532.pgm,878004,D:\NYU Data\nyu_depth_v2_raw\bedroom_0080\r-1315187919.878004-3925195601.ppm
3824,1315187921,922671,D:/NYU Data/nyu_depth_v2_raw/bedroom_0080/d-1315187921.922671-4051797452.pgm,942295,D:\NYU Data\nyu_depth_v2_raw\bedroom_0080\r-1315187921.942295-4053214001.ppm
3825,1315187922,915617,D:/NYU Data/nyu_depth_v2_raw/bedroom_0080/d-1315187922.915617-4103853482.pgm,992316,D:\NYU Data\nyu_depth_v2_raw\bedroom_0080\r-1315187922.992316-4117223201.ppm
3826,1315187923,876801,D:/NYU Data/nyu_depth_v2_raw/bedroom_0080/d-1315187923.876801-4165920287.pgm,898282,D:\NYU Data\nyu_depth_v2_raw\bedroom_0080\r-1315187923.898282-4167230389.ppm
3827,1315187924,901249,D:/NYU Data/nyu_depth_v2_raw/bedroom_0080/d-1315187924.901249-4225984937.pgm,956887,D:\NYU Data\nyu_depth_v2_raw\bedroom_0080\r-1315187924.956887-4235240164.ppm
3828,1315187925,967313,D:/NYU Data/nyu_depth_v2_raw/bedroom_0080/d-1315187925.967313-4264025882.pgm,942984,D:\NYU Data\nyu_depth_v2_raw\bedroom_0080\r-1315187925.942984-4263244189.ppm
3829,1315187926,980834,D:/NYU Data/nyu_depth_v2_raw/bedroom_0080/d-1315187926.980834-61157716.pgm,916995,D:\NYU Data\nyu_depth_v2_raw\bedroom_0080\r-1315187926.916995-52288968.ppm
3830,1315187927,737851,D:/NYU Data/nyu_depth_v2_raw/bedroom_0080/d-1315187927.737851-105205126.pgm,759148,D:\NYU Data\nyu_depth_v2_raw\bedroom_0080\r-1315187927.759148-106296730.ppm
3831,1315187928,968732,D:/NYU Data/nyu_depth_v2_raw/bedroom_0080/d-1315187928.968732-179284861.pgm,988079,D:\NYU Data\nyu_depth_v2_raw\bedroom_0080\r-1315187928.988079-180307368.ppm
3832,1315187929,940602,D:/NYU Data/nyu_depth_v2_raw/bedroom_0080/d-1315187929.940602-237347356.pgm,959931,D:\NYU Data\nyu_depth_v2_raw\bedroom_0080\r-1315187929.959931-238315705.ppm
3833,1315187930,988693,D:/NYU Data/nyu_depth_v2_raw/bedroom_0080/d-1315187930.988693-297412006.pgm,931354,D:\NYU Data\nyu_depth_v2_raw\bedroom_0080\r-1315187930.931354-296324043.ppm
3834,1315187931,778268,D:/NYU Data/nyu_depth_v2_raw/bedroom_0080/d-1315187931.778268-347465881.pgm,798290,D:\NYU Data\nyu_depth_v2_raw\bedroom_0080\r-1315187931.798290-350331805.ppm
3835,1315187932,920046,D:/NYU Data/nyu_depth_v2_raw/bedroom_0080/d-1315187932.920046-417541306.pgm,941846,D:\NYU Data\nyu_depth_v2_raw\bedroom_0080\r-1315187932.941846-418341580.ppm
3836,1315187933,970344,D:/NYU Data/nyu_depth_v2_raw/bedroom_0080/d-1315187933.970344-469597336.pgm,929033,D:\NYU Data\nyu_depth_v2_raw\bedroom_0080\r-1315187933.929033-468348768.ppm
3837,1315187934,889829,D:/NYU Data/nyu_depth_v2_raw/bedroom_0080/d-1315187934.889829-535668451.pgm,909280,D:\NYU Data\nyu_depth_v2_raw\bedroom_0080\r-1315187934.909280-536358543.ppm
3838,1315188109,420875,D:/NYU Data/nyu_depth_v2_raw/bedroom_0080/d-1315187935.795478-589726636.pgm,399473,D:\NYU Data\nyu_depth_v2_raw\bedroom_0081\r-1315188109.420875-2417929013.ppm
3839,1315188070,977156,D:/NYU Data/nyu_depth_v2_raw/bedroom_0081/d-1315188070.977156-108519794.pgm,997211,D:\NYU Data\nyu_depth_v2_raw\bedroom_0081\r-1315188070.997211-111597526.ppm
3840,1315188071,896304,D:/NYU Data/nyu_depth_v2_raw/bedroom_0081/d-1315188071.896304-160575824.pgm,916007,D:\NYU Data\nyu_depth_v2_raw\bedroom_0081\r-1315188071.916007-161604713.ppm
3841,1315188072,936531,D:/NYU Data/nyu_depth_v2_raw/bedroom_0081/d-1315188072.936531-228649094.pgm,955865,D:\NYU Data\nyu_depth_v2_raw\bedroom_0081\r-1315188072.955865-229614488.ppm
3842,1315188073,992532,D:/NYU Data/nyu_depth_v2_raw/bedroom_0081/d-1315188073.992532-282707279.pgm,835231,D:\NYU Data\nyu_depth_v2_raw\bedroom_0081\r-1315188073.835231-281621963.ppm
3843,1315188074,905328,D:/NYU Data/nyu_depth_v2_raw/bedroom_0081/d-1315188074.905328-336765464.pgm,974967,D:\NYU Data\nyu_depth_v2_raw\bedroom_0081\r-1315188074.974967-351632026.ppm
3844,1315188075,899512,D:/NYU Data/nyu_depth_v2_raw/bedroom_0081/d-1315188075.899512-404838734.pgm,919486,D:\NYU Data\nyu_depth_v2_raw\bedroom_0081\r-1315188075.919486-407640076.ppm
